device_id,current_protocol,payload_size,latency,jitter,throughput,packet_loss
gateway-054,LoRaWAN,563.556,3.46,17.097,0.05,0.6748
smart_meter-055,MQTT,16.788,137.447,4.122,0.461,5.004
smart_meter-055,MQTT,23.545,202.017,1.159,0.602,4.6213
smart_meter-055,MQTT,34.734,100.803,0.1,0.498,7.4025
smart_meter-055,MQTT,20.716,145.64,2.48,0.558,1.3197
smart_meter-055,MQTT,30.38,309.489,4.012,0.554,0.2881
smart_meter-055,MQTT,38.703,159.95,2.69,0.05,3.6167
smart_meter-055,MQTT,30.902,72.734,1.871,0.898,2.7684
smart_meter-055,MQTT,25.1,267.578,4.779,0.412,4.4389
smart_meter-055,MQTT,34.191,312.406,4.818,0.629,2.4002
smart_meter-055,MQTT,24.624,227.645,1.804,0.423,4.7667
smart_meter-055,MQTT,24.17,196.116,4.396,0.568,4.1071
env_sensor-056,HTTPS,50.93,10.233,1.473,6.467,1.6858
env_sensor-056,HTTPS,67.548,20.872,5.855,5.516,2.1452
env_sensor-056,HTTPS,54.485,51.61,3.644,2.151,0.0
env_sensor-056,HTTPS,55.309,23.356,0.588,3.389,0.6681
env_sensor-056,HTTPS,39.529,10.987,5.579,1.421,0.5642
env_sensor-056,HTTPS,77.891,28.272,2.549,2.649,0.0
env_sensor-056,HTTPS,22.564,37.996,2.623,8.625,1.5345
env_sensor-056,HTTPS,53.622,1.0,5.135,3.141,1.9204
env_sensor-056,HTTPS,93.205,17.973,2.621,6.996,3.1064
actuator-057,LoRaWAN,83.488,24.152,9.806,6.617,0.0619
actuator-057,LoRaWAN,145.964,13.54,7.277,0.23,0.8867
actuator-057,LoRaWAN,150.901,8.223,2.308,18.29,0.3043
actuator-057,LoRaWAN,100.621,13.378,7.017,12.627,0.0
camera-058,HTTPS,1685.778,57.671,4.388,210.721,0.1295
camera-058,HTTPS,1223.318,40.152,3.372,31.72,0.4516
camera-058,HTTPS,1528.486,49.827,7.573,118.417,1.7635
camera-058,HTTPS,2445.623,57.569,4.743,228.612,1.1552
camera-058,HTTPS,1576.642,31.919,0.316,137.814,0.7123
camera-058,HTTPS,1176.114,73.517,7.601,193.358,0.9101
camera-058,HTTPS,1152.064,63.015,4.394,123.981,0.0814
gateway-059,HTTPS,1362.632,52.76,8.34,25.4,0.0372
gateway-059,HTTPS,558.716,71.443,1.241,96.263,1.2483
gateway-059,HTTPS,311.423,24.463,9.769,106.179,1.726
gateway-059,HTTPS,1600.059,81.321,10.209,65.455,1.2438
gateway-059,HTTPS,927.614,54.021,15.08,21.564,0.0322
smart_meter-060,CoAP,24.42,54.491,0.787,0.416,2.1264
smart_meter-060,CoAP,43.701,268.552,2.609,0.05,6.319
smart_meter-060,CoAP,11.643,163.212,3.058,0.11,5.8661
smart_meter-060,CoAP,43.069,227.855,2.912,0.511,2.4594
smart_meter-060,CoAP,19.758,167.686,2.777,0.392,3.2571
smart_meter-060,CoAP,23.145,174.461,1.188,0.199,0.0
env_sensor-061,CoAP,49.745,23.419,5.91,0.68,0.0
env_sensor-061,CoAP,70.329,1.0,3.97,2.346,1.0249
env_sensor-061,CoAP,83.614,20.837,3.638,2.769,0.478
env_sensor-061,CoAP,37.417,43.566,1.536,3.56,0.4678
env_sensor-061,CoAP,65.302,9.161,1.952,3.291,2.0524
env_sensor-061,CoAP,43.174,26.675,3.382,5.402,1.2342
env_sensor-061,CoAP,37.9,21.509,5.128,1.367,2.1676
env_sensor-061,CoAP,73.494,26.109,3.905,9.323,2.1279
env_sensor-061,CoAP,29.577,1.0,3.831,0.767,1.4104
actuator-062,MQTT,108.909,14.508,6.76,6.835,2.1283
actuator-062,MQTT,78.425,21.255,8.511,7.309,0.8511
actuator-062,MQTT,68.958,35.857,8.806,9.123,1.2793
actuator-062,MQTT,27.614,12.015,9.629,12.042,0.4213
actuator-062,MQTT,85.763,9.065,10.358,7.813,0.0
actuator-062,MQTT,74.247,30.292,0.911,7.307,1.5229
actuator-062,MQTT,121.958,31.208,6.22,5.616,1.0256
actuator-062,MQTT,84.243,28.854,4.554,3.108,0.451
camera-063,HTTPS,109.774,45.573,2.409,95.276,0.779
camera-063,HTTPS,1444.786,57.433,3.997,60.527,0.5298
camera-063,HTTPS,2360.809,56.574,2.223,173.305,0.1748
camera-063,HTTPS,1800.673,85.087,1.106,106.138,0.4963
camera-063,HTTPS,495.172,67.874,3.542,211.334,0.4312
camera-063,HTTPS,2117.58,37.244,1.429,135.053,0.4294
camera-063,HTTPS,1438.908,69.111,6.568,143.205,0.8245
camera-063,HTTPS,1726.852,15.665,8.249,40.474,0.2735
camera-063,HTTPS,816.616,74.769,4.046,54.17,0.9453
camera-063,HTTPS,2311.627,20.703,6.316,181.352,0.4936
camera-063,HTTPS,1725.599,53.099,7.275,87.939,0.6854
gateway-064,LoRaWAN,1683.546,29.721,7.476,61.995,1.0429
gateway-064,LoRaWAN,643.159,65.938,3.539,68.478,1.5273
gateway-064,LoRaWAN,139.161,27.221,1.06,85.345,2.647
gateway-064,LoRaWAN,1274.717,43.586,2.495,1.459,2.093
gateway-064,LoRaWAN,408.667,94.193,7.154,60.192,1.0939
gateway-064,LoRaWAN,1085.924,48.532,2.797,91.642,0.0
gateway-064,LoRaWAN,1381.734,34.529,2.896,24.764,1.0015
gateway-064,LoRaWAN,918.34,37.03,10.034,0.05,1.638
gateway-064,LoRaWAN,947.154,13.293,6.869,81.69,2.1967
smart_meter-065,LoRaWAN,32.53,140.409,2.258,0.05,3.0982
smart_meter-065,LoRaWAN,33.861,274.074,1.36,0.1,3.9986
smart_meter-065,LoRaWAN,28.523,172.73,3.6,0.367,0.4222
smart_meter-065,LoRaWAN,31.621,203.758,1.907,0.05,1.6622
smart_meter-065,LoRaWAN,22.989,210.0,1.619,0.796,2.3198
smart_meter-065,LoRaWAN,39.455,153.571,1.058,0.385,9.4182
smart_meter-065,LoRaWAN,30.486,210.509,1.648,0.797,0.3505
smart_meter-065,LoRaWAN,30.202,265.643,1.278,0.141,2.5167
smart_meter-065,LoRaWAN,28.815,175.455,2.09,0.509,0.1253
smart_meter-065,LoRaWAN,29.734,128.794,2.826,0.05,2.9863
env_sensor-066,CoAP,112.719,41.81,2.397,3.872,0.0
env_sensor-066,CoAP,75.744,33.487,5.027,0.836,0.8727
env_sensor-066,CoAP,54.844,49.495,0.1,4.823,0.8594
env_sensor-066,CoAP,75.734,16.989,7.165,3.035,0.0
env_sensor-066,CoAP,69.969,28.512,0.1,4.939,1.7537
actuator-067,CoAP,82.65,17.607,4.592,1.427,0.1268
actuator-067,CoAP,131.815,25.264,7.111,1.912,1.857
actuator-067,CoAP,105.98,8.229,6.906,7.32,0.3496
actuator-067,CoAP,104.121,18.843,6.114,12.415,0.7787
actuator-067,CoAP,86.494,14.621,4.666,4.596,1.1558
actuator-067,CoAP,111.116,8.039,0.547,9.94,0.9175
actuator-067,CoAP,97.107,22.364,6.464,12.883,1.1746
actuator-067,CoAP,102.175,25.438,8.364,14.779,1.2992
actuator-067,CoAP,152.12,14.276,4.566,8.934,0.3128
actuator-067,CoAP,65.942,11.297,7.375,2.639,0.4493
actuator-067,CoAP,89.385,15.328,6.12,11.615,0.9068
camera-068,HTTPS,1489.541,65.927,7.315,77.712,1.4332
camera-068,HTTPS,965.108,45.993,6.952,121.943,1.3967
camera-068,HTTPS,350.105,42.366,3.916,125.243,0.9546
camera-068,HTTPS,1251.192,40.786,2.011,93.982,0.7716
camera-068,HTTPS,2514.388,81.716,6.977,233.816,0.3183
camera-068,HTTPS,1256.222,25.68,7.19,30.185,0.7023
gateway-069,MQTT,1412.81,69.291,12.302,53.171,0.7094
gateway-069,MQTT,1838.113,57.679,13.462,120.61,0.6103
gateway-069,MQTT,345.887,33.969,8.638,133.202,0.0
gateway-069,MQTT,904.907,67.691,19.646,0.05,0.0
gateway-069,MQTT,2036.129,65.384,9.259,26.546,0.6136
gateway-069,MQTT,663.043,23.78,4.101,20.549,2.2099
gateway-069,MQTT,331.659,73.852,4.947,7.245,0.976
gateway-069,MQTT,1579.476,30.219,16.407,54.662,0.5887
gateway-069,MQTT,1121.242,41.285,11.368,92.992,1.1867
gateway-069,MQTT,799.324,93.403,3.082,35.625,2.3588
smart_meter-070,LoRaWAN,17.457,202.557,1.773,0.811,3.4836
smart_meter-070,LoRaWAN,33.507,161.545,0.906,0.769,1.4131
smart_meter-070,LoRaWAN,19.796,165.488,0.737,0.274,4.6613
smart_meter-070,LoRaWAN,28.926,270.35,1.808,0.367,0.5588
smart_meter-070,LoRaWAN,26.355,121.466,2.365,0.679,3.9386
smart_meter-070,LoRaWAN,29.428,255.134,5.872,0.356,1.5538
smart_meter-070,LoRaWAN,46.524,170.53,2.438,0.479,0.9541
smart_meter-070,LoRaWAN,42.01,180.617,3.492,0.407,0.7607
smart_meter-070,LoRaWAN,31.439,244.22,1.168,0.563,4.2049
smart_meter-070,LoRaWAN,33.693,226.915,0.1,0.704,6.3894
smart_meter-070,LoRaWAN,24.894,104.893,0.321,0.963,3.8521
env_sensor-071,CoAP,61.702,40.588,6.659,5.933,0.3864
env_sensor-071,CoAP,92.305,25.44,0.1,0.933,0.0978
env_sensor-071,CoAP,79.966,27.769,3.255,2.507,0.0
env_sensor-071,CoAP,95.369,16.108,3.919,2.688,0.8239
env_sensor-071,CoAP,29.474,46.117,0.1,5.219,1.9484
env_sensor-071,CoAP,97.181,48.28,1.153,4.622,1.2894
env_sensor-071,CoAP,49.042,15.568,2.616,5.623,1.514
env_sensor-071,CoAP,61.834,28.775,5.17,9.728,1.6538
actuator-072,CoAP,73.112,14.157,7.024,10.405,0.0
actuator-072,CoAP,80.315,9.716,4.594,9.423,1.6598
actuator-072,CoAP,105.424,8.193,8.037,9.972,0.3343
actuator-072,CoAP,110.626,12.71,9.37,11.204,1.7449
actuator-072,CoAP,170.507,20.932,8.219,4.542,0.6413
actuator-072,CoAP,96.433,14.279,8.456,12.691,0.1868
actuator-072,CoAP,134.215,15.009,10.033,13.653,1.0276
actuator-072,CoAP,105.509,21.394,3.454,2.406,0.4282
actuator-072,CoAP,125.629,28.056,8.486,10.367,0.8259
camera-073,LoRaWAN,1594.358,97.112,9.082,131.242,1.005
camera-073,LoRaWAN,1928.927,32.606,3.78,17.668,0.6733
camera-073,LoRaWAN,1666.994,35.036,7.213,73.945,1.1935
camera-073,LoRaWAN,1834.388,74.207,3.496,137.825,1.504
camera-073,LoRaWAN,1822.19,38.098,4.745,78.69,0.659
camera-073,LoRaWAN,1086.911,36.351,0.1,169.26,1.1309
camera-073,LoRaWAN,1896.659,39.269,2.324,6.676,0.1599
camera-073,LoRaWAN,248.224,46.942,0.1,86.272,1.1343
camera-073,LoRaWAN,878.795,5.566,3.609,135.49,0.6164
camera-073,LoRaWAN,2442.219,70.514,1.545,31.164,0.688
camera-073,LoRaWAN,2017.146,37.024,6.248,84.887,0.5587
gateway-074,LoRaWAN,1203.245,22.64,7.52,32.844,0.0
gateway-074,LoRaWAN,745.045,37.61,1.152,26.916,0.8859
gateway-074,LoRaWAN,983.425,45.824,0.766,39.415,0.7254
gateway-074,LoRaWAN,1388.203,31.484,0.1,7.521,0.8128
gateway-074,LoRaWAN,1081.832,97.961,8.581,0.05,2.3902
gateway-074,LoRaWAN,1561.098,46.623,0.1,7.026,0.4323
gateway-074,LoRaWAN,461.168,28.565,12.693,35.06,0.4974
smart_meter-075,LoRaWAN,31.991,134.324,3.313,0.741,3.3533
smart_meter-075,LoRaWAN,23.495,183.126,2.474,0.546,3.9394
smart_meter-075,LoRaWAN,27.897,162.809,3.645,0.453,1.5024
smart_meter-075,LoRaWAN,29.332,125.31,0.1,0.412,2.0792
env_sensor-076,HTTPS,99.06,14.01,2.841,8.597,0.5581
env_sensor-076,HTTPS,83.774,9.027,2.469,1.269,1.1035
env_sensor-076,HTTPS,81.461,27.453,5.183,2.437,0.8671
env_sensor-076,HTTPS,61.493,15.56,1.219,4.019,0.1712
env_sensor-076,HTTPS,93.653,6.187,4.062,4.569,1.3459
env_sensor-076,HTTPS,72.029,13.402,4.469,5.156,0.0
actuator-077,MQTT,115.659,23.368,9.9,3.096,0.9101
actuator-077,MQTT,50.396,13.201,7.792,8.735,0.9425
actuator-077,MQTT,61.44,11.315,10.364,8.343,2.532
actuator-077,MQTT,113.369,17.307,4.861,3.682,0.5807
camera-078,MQTT,2162.674,61.788,3.357,72.425,0.0
camera-078,MQTT,1214.503,74.497,6.812,63.221,0.2926
camera-078,MQTT,2548.688,1.0,2.176,154.316,1.1962
camera-078,MQTT,2342.099,46.211,5.097,147.464,0.855
camera-078,MQTT,3190.605,59.226,5.535,115.346,0.9523
gateway-079,HTTPS,1200.157,26.253,9.268,120.867,2.2986
gateway-079,HTTPS,1266.961,58.775,10.207,119.683,0.5277
gateway-079,HTTPS,1030.811,34.256,14.291,147.228,0.4146
gateway-079,HTTPS,1034.749,32.075,7.055,65.363,0.8423
smart_meter-080,HTTPS,22.064,54.56,3.176,0.05,1.8567
smart_meter-080,HTTPS,32.191,173.368,0.891,0.382,1.597
smart_meter-080,HTTPS,23.68,223.613,4.429,0.338,4.7285
smart_meter-080,HTTPS,29.58,210.242,0.1,0.386,1.2778
smart_meter-080,HTTPS,23.984,248.608,0.1,0.448,3.2966
smart_meter-080,HTTPS,33.02,101.177,2.687,0.276,2.9449
smart_meter-080,HTTPS,18.315,208.765,0.224,0.389,0.9032
smart_meter-080,HTTPS,13.198,92.092,2.601,0.649,2.048
env_sensor-081,MQTT,67.71,20.437,3.477,6.787,0.0014
env_sensor-081,MQTT,31.075,35.837,2.161,6.731,1.1739
env_sensor-081,MQTT,60.029,25.651,1.07,3.642,1.9798
env_sensor-081,MQTT,66.121,37.504,3.26,0.05,0.0
env_sensor-081,MQTT,59.307,32.721,0.106,13.119,0.3652
env_sensor-081,MQTT,43.899,14.563,3.758,1.615,1.652
env_sensor-081,MQTT,80.738,10.062,8.298,2.465,1.5356
actuator-082,HTTPS,137.415,20.375,10.032,12.372,0.0
actuator-082,HTTPS,111.361,27.399,6.966,7.349,0.5728
actuator-082,HTTPS,100.397,22.475,7.367,6.931,0.6999
actuator-082,HTTPS,133.826,22.091,10.262,11.818,0.5767
actuator-082,HTTPS,147.7,20.51,4.223,4.124,0.0
camera-083,HTTPS,1815.33,68.181,4.36,101.024,1.1256
camera-083,HTTPS,2294.406,65.28,3.121,130.821,0.4002
camera-083,HTTPS,2581.326,23.485,9.227,169.108,0.3723
camera-083,HTTPS,2226.894,63.921,4.603,15.164,0.0
camera-083,HTTPS,906.935,65.059,7.332,198.301,0.1602
camera-083,HTTPS,2006.356,75.754,3.038,141.46,1.0999
gateway-084,LoRaWAN,647.655,27.357,0.1,117.822,1.765
gateway-084,LoRaWAN,366.067,30.524,15.607,48.109,1.53
gateway-084,LoRaWAN,1710.307,50.97,6.016,40.439,1.265
gateway-084,LoRaWAN,1317.054,42.272,12.177,43.013,1.0417
smart_meter-085,MQTT,23.43,95.844,0.1,0.525,1.4698
smart_meter-085,MQTT,29.34,291.722,0.443,0.601,2.9177
smart_meter-085,MQTT,15.061,122.639,1.769,1.222,5.6119
smart_meter-085,MQTT,29.585,165.238,3.946,0.05,0.9831
smart_meter-085,MQTT,43.398,192.983,3.551,0.429,4.3047
smart_meter-085,MQTT,21.558,112.918,1.585,0.169,1.6061
env_sensor-086,MQTT,82.688,16.116,0.1,2.232,1.4723
env_sensor-086,MQTT,94.547,14.603,1.439,5.925,3.2629
env_sensor-086,MQTT,78.965,19.554,5.461,5.582,0.7432
env_sensor-086,MQTT,55.254,38.27,4.338,2.218,1.4276
env_sensor-086,MQTT,70.025,34.209,0.1,3.9,1.7266
env_sensor-086,MQTT,114.191,31.952,6.594,6.26,0.6839
env_sensor-086,MQTT,83.062,23.135,4.18,9.179,1.164
env_sensor-086,MQTT,66.229,42.464,0.863,4.598,3.5745
env_sensor-086,MQTT,44.677,5.521,1.865,8.077,1.3064
env_sensor-086,MQTT,58.434,31.916,3.716,5.252,2.2566
env_sensor-086,MQTT,51.136,25.121,3.363,5.809,2.3664
actuator-087,HTTPS,95.758,26.039,8.838,9.024,0.0259
actuator-087,HTTPS,121.002,13.011,3.639,4.799,0.5126
actuator-087,HTTPS,87.784,26.611,6.24,7.17,0.9738
actuator-087,HTTPS,102.324,1.0,11.502,12.553,0.0
actuator-087,HTTPS,153.346,15.694,4.241,2.319,0.2521
actuator-087,HTTPS,88.763,25.783,5.713,9.595,0.9822
actuator-087,HTTPS,116.7,9.119,1.569,11.687,0.3262
actuator-087,HTTPS,135.281,27.571,0.449,1.029,1.4292
actuator-087,HTTPS,125.713,17.193,6.45,3.406,0.7468
actuator-087,HTTPS,68.784,21.077,2.574,9.676,1.9278
camera-088,HTTPS,1196.969,31.469,6.359,70.687,0.3812
camera-088,HTTPS,2610.1,95.84,5.571,130.842,0.5102
camera-088,HTTPS,2845.906,70.482,1.17,8.233,0.0
camera-088,HTTPS,2974.563,111.777,8.623,52.705,0.6863
camera-088,HTTPS,1142.052,44.457,11.455,91.691,0.0
camera-088,HTTPS,1223.053,29.907,3.624,74.747,0.7876
camera-088,HTTPS,1184.447,32.855,1.949,103.996,1.0792
camera-088,HTTPS,2412.03,88.634,7.255,166.076,0.929
camera-088,HTTPS,367.631,55.638,3.828,34.061,0.462
camera-088,HTTPS,2235.664,85.826,4.935,173.874,0.286
camera-088,HTTPS,1685.307,79.522,6.313,126.277,0.0
gateway-089,CoAP,250.379,40.913,3.439,99.673,2.1046
gateway-089,CoAP,1591.102,53.015,4.475,83.748,0.4721
gateway-089,CoAP,1557.965,55.842,17.931,108.515,0.0
gateway-089,CoAP,947.885,93.057,6.954,38.693,1.1002
gateway-089,CoAP,34.126,33.736,9.207,64.281,0.0
gateway-089,CoAP,832.074,44.895,10.822,126.279,0.2777
smart_meter-090,LoRaWAN,40.223,168.752,2.395,0.525,0.5949
smart_meter-090,LoRaWAN,25.574,224.184,3.262,0.103,2.498
smart_meter-090,LoRaWAN,14.102,249.022,2.147,0.503,1.7758
smart_meter-090,LoRaWAN,36.186,254.253,1.132,0.657,2.9094
smart_meter-090,LoRaWAN,30.826,46.52,0.1,0.348,1.7496
smart_meter-090,LoRaWAN,28.02,196.113,2.367,0.88,3.4878
smart_meter-090,LoRaWAN,24.48,142.746,3.317,0.9,0.5045
smart_meter-090,LoRaWAN,42.607,284.459,2.039,0.381,1.9967
smart_meter-090,LoRaWAN,24.131,203.985,5.04,0.05,0.9944
smart_meter-090,LoRaWAN,26.281,213.121,1.402,0.33,4.8436
env_sensor-091,MQTT,84.286,22.612,3.744,5.925,0.0
env_sensor-091,MQTT,82.425,15.47,0.952,0.806,1.0278
env_sensor-091,MQTT,53.093,14.384,3.137,5.094,1.1457
env_sensor-091,MQTT,54.566,25.325,4.574,4.015,0.9261
env_sensor-091,MQTT,77.138,26.457,5.324,4.901,2.2041
env_sensor-091,MQTT,40.273,31.738,4.122,6.769,0.0
env_sensor-091,MQTT,70.941,29.014,1.8,4.169,2.1272
actuator-092,MQTT,85.649,18.503,8.088,12.276,0.3832
actuator-092,MQTT,101.253,23.292,5.768,9.895,0.3079
actuator-092,MQTT,92.941,28.468,8.474,12.395,0.374
actuator-092,MQTT,83.446,11.858,5.274,4.447,0.0
actuator-092,MQTT,102.837,29.35,4.698,11.12,1.1333
actuator-092,MQTT,96.666,17.477,10.826,7.852,0.0
actuator-092,MQTT,95.788,18.655,9.266,11.627,0.0
actuator-092,MQTT,96.0,28.613,4.595,2.696,1.0428
actuator-092,MQTT,117.305,23.369,7.632,7.825,0.5544
actuator-092,MQTT,41.948,16.889,7.521,2.748,0.7948
actuator-092,MQTT,132.283,14.968,12.49,10.026,0.2906
camera-093,HTTPS,2010.403,62.241,5.619,35.247,0.6527
camera-093,HTTPS,2390.139,45.861,6.151,186.815,0.4103
camera-093,HTTPS,1587.37,98.437,6.154,133.126,0.5751
camera-093,HTTPS,1359.136,62.412,4.516,65.646,0.3463
camera-093,HTTPS,2110.516,64.051,6.19,90.163,0.4546
camera-093,HTTPS,1339.65,73.533,2.337,147.548,1.5284
camera-093,HTTPS,1006.259,58.606,6.212,66.922,0.7356
camera-093,HTTPS,2045.438,52.54,4.109,65.072,0.6562
camera-093,HTTPS,2288.56,43.424,0.1,29.666,0.8941
camera-093,HTTPS,2610.789,60.242,3.672,134.01,0.5525
gateway-094,LoRaWAN,600.786,79.613,13.824,125.256,0.7821
gateway-094,LoRaWAN,1141.4,32.53,9.659,83.722,0.9789
gateway-094,LoRaWAN,1156.811,39.093,6.159,31.31,0.6631
gateway-094,LoRaWAN,2395.88,62.203,2.463,87.976,2.0765
gateway-094,LoRaWAN,743.715,24.759,7.943,0.887,1.2034
gateway-094,LoRaWAN,459.41,68.568,7.318,39.155,1.1708
gateway-094,LoRaWAN,1012.019,35.155,20.609,19.789,1.3336
gateway-094,LoRaWAN,973.148,54.71,1.593,114.694,0.1082
smart_meter-095,LoRaWAN,26.146,270.946,2.848,0.196,1.9263
smart_meter-095,LoRaWAN,19.32,255.897,5.229,0.852,2.033
smart_meter-095,LoRaWAN,40.358,244.533,0.1,0.427,1.2737
smart_meter-095,LoRaWAN,40.805,200.28,1.589,0.559,6.2826
smart_meter-095,LoRaWAN,30.773,261.419,2.627,0.163,7.121
smart_meter-095,LoRaWAN,31.18,118.309,0.758,0.476,0.258
env_sensor-096,CoAP,70.496,24.636,2.156,0.526,1.2191
env_sensor-096,CoAP,56.023,47.627,2.516,0.05,1.7867
env_sensor-096,CoAP,61.943,40.191,6.452,6.614,1.7196
env_sensor-096,CoAP,45.566,4.644,3.47,2.844,1.1813
env_sensor-096,CoAP,85.583,22.407,1.317,5.811,1.7485
actuator-097,MQTT,101.246,1.0,6.306,2.495,0.5398
actuator-097,MQTT,122.893,19.875,5.289,6.889,0.0
actuator-097,MQTT,111.829,31.016,5.763,2.645,1.3237
actuator-097,MQTT,117.13,11.565,12.779,8.449,0.7255
actuator-097,MQTT,79.045,6.74,8.361,6.121,0.3186
actuator-097,MQTT,73.778,12.113,8.614,0.05,1.1794
actuator-097,MQTT,107.178,16.433,2.98,0.843,0.1871
actuator-097,MQTT,76.747,26.334,10.727,8.208,0.0
camera-098,HTTPS,911.184,51.44,1.73,37.732,0.5497
camera-098,HTTPS,2476.623,72.988,0.382,39.687,1.083
camera-098,HTTPS,1814.102,78.257,2.965,114.416,0.246
camera-098,HTTPS,633.882,52.882,6.059,217.996,0.0
camera-098,HTTPS,982.466,64.066,4.748,126.852,0.414
camera-098,HTTPS,2351.298,54.855,1.015,140.32,0.958
gateway-099,LoRaWAN,723.145,54.735,14.023,105.881,0.0749
gateway-099,LoRaWAN,1192.983,39.865,4.62,43.606,0.4561
gateway-099,LoRaWAN,1119.629,66.321,6.582,52.697,1.3241
gateway-099,LoRaWAN,391.276,25.458,6.811,50.339,1.7748
gateway-099,LoRaWAN,493.616,39.638,6.102,1.794,1.869
gateway-099,LoRaWAN,578.869,67.163,11.887,47.128,0.9217
gateway-099,LoRaWAN,472.751,35.189,10.538,80.245,1.3574
gateway-099,LoRaWAN,730.481,23.398,1.796,142.134,1.3539
gateway-099,LoRaWAN,1062.284,51.956,14.24,38.029,1.4086
gateway-099,LoRaWAN,930.069,3.103,0.44,0.05,1.8987
gateway-099,LoRaWAN,1336.663,56.284,7.869,123.029,1.5385
smart_meter-100,MQTT,17.346,260.411,3.841,0.093,3.7224
smart_meter-100,MQTT,25.774,209.077,1.533,0.067,2.3505
smart_meter-100,MQTT,19.66,142.649,4.656,0.39,2.4353
smart_meter-100,MQTT,31.698,241.323,2.376,0.966,0.0
env_sensor-101,MQTT,72.456,11.471,4.621,6.805,1.9627
env_sensor-101,MQTT,67.382,27.882,4.17,2.853,0.0
env_sensor-101,MQTT,33.508,8.478,0.425,5.886,1.202
env_sensor-101,MQTT,89.499,34.466,1.526,6.655,0.6971
env_sensor-101,MQTT,82.224,27.223,4.819,7.874,0.5386
env_sensor-101,MQTT,90.89,18.378,5.62,7.674,0.7159
env_sensor-101,MQTT,65.579,25.306,2.861,6.314,2.1132
env_sensor-101,MQTT,19.975,8.405,2.124,1.943,1.6267
actuator-102,MQTT,185.082,21.728,6.809,8.929,1.0043
actuator-102,MQTT,136.852,11.116,12.134,8.723,1.0479
actuator-102,MQTT,122.881,16.938,4.936,12.746,1.136
actuator-102,MQTT,134.192,11.808,8.279,8.388,0.7978
actuator-102,MQTT,101.723,6.919,8.722,9.031,0.4595
actuator-102,MQTT,78.388,16.714,10.911,10.814,0.3483
camera-103,HTTPS,1992.029,59.085,11.122,87.551,0.9245
camera-103,HTTPS,2445.355,73.402,1.28,185.95,0.8906
camera-103,HTTPS,2219.105,59.568,5.309,271.937,1.0038
camera-103,HTTPS,2418.142,77.356,1.892,121.688,0.004
camera-103,HTTPS,1404.909,35.005,3.866,167.977,0.4207
camera-103,HTTPS,765.423,56.518,1.337,98.788,0.0
camera-103,HTTPS,1116.248,50.045,7.3,154.9,1.4543
camera-103,HTTPS,1712.219,44.15,4.312,151.15,1.0925
camera-103,HTTPS,1733.487,77.019,1.859,120.107,1.5615
gateway-104,MQTT,1618.925,17.198,12.079,60.41,2.5458
gateway-104,MQTT,855.663,65.991,7.309,84.556,0.0008
gateway-104,MQTT,775.871,57.199,2.148,41.916,1.5922
gateway-104,MQTT,1385.04,39.5,11.1,130.251,0.0
gateway-104,MQTT,1589.775,58.801,4.009,79.754,0.7605
gateway-104,MQTT,1026.744,9.904,15.514,105.189,1.2813
gateway-104,MQTT,1068.593,45.939,4.454,62.008,1.2472
gateway-104,MQTT,544.201,40.093,10.305,72.56,0.5074
gateway-104,MQTT,583.906,38.06,3.068,73.296,0.56
gateway-104,MQTT,756.78,63.408,16.267,40.3,1.7193
smart_meter-105,LoRaWAN,17.957,92.044,2.477,0.658,0.6059
smart_meter-105,LoRaWAN,30.346,192.029,0.137,0.625,4.0561
smart_meter-105,LoRaWAN,27.217,235.402,1.375,0.476,5.1032
smart_meter-105,LoRaWAN,27.59,112.915,1.402,0.928,1.4601
smart_meter-105,LoRaWAN,32.166,194.28,2.382,0.05,0.0
smart_meter-105,LoRaWAN,39.167,225.525,1.178,0.266,2.0691
smart_meter-105,LoRaWAN,31.031,191.227,3.024,0.263,0.8065
smart_meter-105,LoRaWAN,37.548,111.804,2.723,1.158,5.4644
smart_meter-105,LoRaWAN,27.612,187.453,0.237,0.552,3.216
smart_meter-105,LoRaWAN,12.104,231.619,4.769,0.234,2.1767
env_sensor-106,MQTT,59.257,33.751,7.072,1.928,1.6788
env_sensor-106,MQTT,96.198,30.022,4.15,2.414,2.0454
env_sensor-106,MQTT,81.554,10.885,3.148,0.207,2.079
env_sensor-106,MQTT,48.465,1.0,5.029,2.899,2.1015
env_sensor-106,MQTT,15.902,32.476,3.397,7.611,3.2085
env_sensor-106,MQTT,67.993,32.749,3.628,0.05,1.4535
env_sensor-106,MQTT,87.463,33.1,2.178,4.018,1.2998
actuator-107,MQTT,129.521,29.755,5.915,15.565,1.3019
actuator-107,MQTT,116.63,29.558,2.671,4.089,1.0956
actuator-107,MQTT,77.277,12.855,6.533,13.564,0.0
actuator-107,MQTT,143.873,20.17,6.833,14.485,0.4078
actuator-107,MQTT,84.49,25.431,6.788,10.855,0.8752
actuator-107,MQTT,123.113,16.264,7.781,5.658,1.387
actuator-107,MQTT,100.531,14.596,5.14,9.703,1.0641
actuator-107,MQTT,125.575,20.279,6.84,5.855,1.7903
actuator-107,MQTT,82.085,20.655,6.594,9.708,1.4293
actuator-107,MQTT,172.114,22.139,10.143,0.862,0.5398
camera-108,MQTT,1669.996,126.926,4.801,135.26,0.8202
camera-108,MQTT,1946.009,24.102,5.641,70.752,0.0
camera-108,MQTT,1073.723,81.097,3.277,0.05,0.0246
